experiment,exploration_steps,terminal_pipeline_id,within_lookup,lookup_rank,lookup_score,exploration_lookup
229,3,3a2ed634-4c35-492c-805d-d49ca0379268,False,,0.0,240
229,4,3a2ed634-4c35-492c-805d-d49ca0379268,False,,0.0,203
230,1,0b599352-e5e4-480c-a6f1-413aa81e2393,False,,0.0,291
230,2,0b599352-e5e4-480c-a6f1-413aa81e2393,False,,0.0,203
230,3,0b599352-e5e4-480c-a6f1-413aa81e2393,True,169.0,0.25,224
230,4,0b599352-e5e4-480c-a6f1-413aa81e2393,True,169.0,0.25,224
231,1,25063678-b5ab-4215-9c02-d28e5f1874b9,True,335.0,0.074792243767313,361
231,2,25063678-b5ab-4215-9c02-d28e5f1874b9,True,346.0,0.0443213296398892,361
231,3,25063678-b5ab-4215-9c02-d28e5f1874b9,True,338.0,0.0664819944598338,361
231,4,25063678-b5ab-4215-9c02-d28e5f1874b9,True,349.0,0.0517711171662125,367
232,1,4ff85022-3339-42a0-b0a5-a76ffa3dce3f,False,,0.0,217
232,2,4ff85022-3339-42a0-b0a5-a76ffa3dce3f,True,143.0,0.4156378600823045,243
232,3,4ff85022-3339-42a0-b0a5-a76ffa3dce3f,True,142.0,0.419753086419753,243
232,4,4ff85022-3339-42a0-b0a5-a76ffa3dce3f,True,154.0,0.3703703703703703,243
233,1,7f33cd1d-c87e-4ec2-b7c0-8303a8dbb5d9,False,,0.0,229
233,2,7f33cd1d-c87e-4ec2-b7c0-8303a8dbb5d9,False,,0.0,237
233,3,7f33cd1d-c87e-4ec2-b7c0-8303a8dbb5d9,False,,0.0,229
233,4,7f33cd1d-c87e-4ec2-b7c0-8303a8dbb5d9,False,,0.0,229
234,1,56bf40f8-e75d-41e3-980c-400509a57d5a,False,,0.0,259
234,2,56bf40f8-e75d-41e3-980c-400509a57d5a,False,,0.0,275
234,3,56bf40f8-e75d-41e3-980c-400509a57d5a,False,,0.0,282
234,4,56bf40f8-e75d-41e3-980c-400509a57d5a,False,,0.0,220
235,1,74138137-5257-46a9-8d4e-6461d92e4740,False,,0.0,244
235,2,74138137-5257-46a9-8d4e-6461d92e4740,True,80.0,0.6973180076628352,261
235,3,74138137-5257-46a9-8d4e-6461d92e4740,True,94.0,0.5613207547169812,212
235,4,74138137-5257-46a9-8d4e-6461d92e4740,True,19.0,0.9234042553191488,235
236,1,c57d04e9-ca4c-48d7-bbe2-16034c9d5484,False,,0.0,278
236,2,c57d04e9-ca4c-48d7-bbe2-16034c9d5484,False,,0.0,278
236,3,c57d04e9-ca4c-48d7-bbe2-16034c9d5484,False,,0.0,278
236,4,c57d04e9-ca4c-48d7-bbe2-16034c9d5484,False,,0.0,321
237,1,ec017efa-c1b3-4df7-93b4-7ee585a95d18,False,,0.0,302
237,2,ec017efa-c1b3-4df7-93b4-7ee585a95d18,False,,0.0,367
237,3,ec017efa-c1b3-4df7-93b4-7ee585a95d18,False,,0.0,172
237,4,ec017efa-c1b3-4df7-93b4-7ee585a95d18,False,,0.0,224
238,1,767c8d44-8bb5-4cc6-ac9f-559f20b2f69b,False,,0.0,429
238,2,767c8d44-8bb5-4cc6-ac9f-559f20b2f69b,False,,0.0,429
238,3,767c8d44-8bb5-4cc6-ac9f-559f20b2f69b,False,,0.0,429
238,4,767c8d44-8bb5-4cc6-ac9f-559f20b2f69b,False,,0.0,429
239,1,d1045214-5f6c-45c0-9b68-466d3f0277e7,False,,0.0,448
239,2,d1045214-5f6c-45c0-9b68-466d3f0277e7,False,,0.0,501
239,3,d1045214-5f6c-45c0-9b68-466d3f0277e7,False,,0.0,451
239,4,d1045214-5f6c-45c0-9b68-466d3f0277e7,False,,0.0,414
240,1,a4309432-78bb-4558-8029-3a1cb9adf33a,False,,0.0,307
240,2,a4309432-78bb-4558-8029-3a1cb9adf33a,False,,0.0,291
240,3,a4309432-78bb-4558-8029-3a1cb9adf33a,False,,0.0,291
240,4,a4309432-78bb-4558-8029-3a1cb9adf33a,False,,0.0,291
241,1,007e3afe-2030-4573-a647-6ba41e44f211,False,,0.0,364
241,2,007e3afe-2030-4573-a647-6ba41e44f211,False,,0.0,408
241,3,007e3afe-2030-4573-a647-6ba41e44f211,False,,0.0,429
241,4,007e3afe-2030-4573-a647-6ba41e44f211,False,,0.0,291
242,1,b61b7215-b6b4-4e33-8365-3c11a1635013,False,,0.0,269
242,2,b61b7215-b6b4-4e33-8365-3c11a1635013,False,,0.0,367
242,3,b61b7215-b6b4-4e33-8365-3c11a1635013,False,,0.0,172
242,4,b61b7215-b6b4-4e33-8365-3c11a1635013,False,,0.0,224
243,1,dc9b0e23-993f-4140-87e1-6e6087baa86c,False,,0.0,319
243,2,dc9b0e23-993f-4140-87e1-6e6087baa86c,False,,0.0,319
243,3,dc9b0e23-993f-4140-87e1-6e6087baa86c,False,,0.0,319
243,4,dc9b0e23-993f-4140-87e1-6e6087baa86c,False,,0.0,448
244,1,e33eb9ac-11df-4970-8152-f15849728f85,False,,0.0,413
244,2,e33eb9ac-11df-4970-8152-f15849728f85,False,,0.0,409
244,3,e33eb9ac-11df-4970-8152-f15849728f85,False,,0.0,221
244,4,e33eb9ac-11df-4970-8152-f15849728f85,True,171.0,0.2410714285714285,224
245,1,f3fa2ab9-d5fc-48d2-8a76-060495ee9ea2,False,,0.0,278
245,2,f3fa2ab9-d5fc-48d2-8a76-060495ee9ea2,False,,0.0,278
245,3,f3fa2ab9-d5fc-48d2-8a76-060495ee9ea2,False,,0.0,288
245,4,f3fa2ab9-d5fc-48d2-8a76-060495ee9ea2,False,,0.0,288
246,1,76321c2e-214e-48f3-ae84-467450b2d664,False,,0.0,256
246,2,76321c2e-214e-48f3-ae84-467450b2d664,False,,0.0,212
246,3,76321c2e-214e-48f3-ae84-467450b2d664,False,,0.0,235
246,4,76321c2e-214e-48f3-ae84-467450b2d664,False,,0.0,224
247,1,38424c30-f2e8-431d-8bcd-b0e8ef563d7d,False,,0.0,246
247,2,38424c30-f2e8-431d-8bcd-b0e8ef563d7d,False,,0.0,251
247,3,38424c30-f2e8-431d-8bcd-b0e8ef563d7d,False,,0.0,240
247,4,38424c30-f2e8-431d-8bcd-b0e8ef563d7d,False,,0.0,203
248,1,7a013421-78b3-4fd6-91d4-9f205eeba826,False,,0.0,299
248,2,7a013421-78b3-4fd6-91d4-9f205eeba826,False,,0.0,299
248,3,7a013421-78b3-4fd6-91d4-9f205eeba826,False,,0.0,299
248,4,7a013421-78b3-4fd6-91d4-9f205eeba826,False,,0.0,258
249,1,d1b1a9cf-5ccc-46c4-b8e9-d20764c7b178,False,,0.0,300
249,2,d1b1a9cf-5ccc-46c4-b8e9-d20764c7b178,False,,0.0,260
249,3,d1b1a9cf-5ccc-46c4-b8e9-d20764c7b178,False,,0.0,257
249,4,d1b1a9cf-5ccc-46c4-b8e9-d20764c7b178,False,,0.0,252
250,1,c0119176-4cf0-4ccb-9f26-909d6369200b,False,,0.0,273
250,2,c0119176-4cf0-4ccb-9f26-909d6369200b,False,,0.0,209
250,3,c0119176-4cf0-4ccb-9f26-909d6369200b,False,,0.0,209
250,4,c0119176-4cf0-4ccb-9f26-909d6369200b,False,,0.0,233
251,1,a2918602-fe66-460a-a6e9-900bdaf4cc98,False,,0.0,213
251,2,a2918602-fe66-460a-a6e9-900bdaf4cc98,False,,0.0,237
251,3,a2918602-fe66-460a-a6e9-900bdaf4cc98,False,,0.0,276
251,4,a2918602-fe66-460a-a6e9-900bdaf4cc98,False,,0.0,225
252,1,c9181ec6-3430-40be-81ee-5c16f41f664a,False,,0.0,261
252,2,c9181ec6-3430-40be-81ee-5c16f41f664a,False,,0.0,261
252,3,c9181ec6-3430-40be-81ee-5c16f41f664a,False,,0.0,261
252,4,c9181ec6-3430-40be-81ee-5c16f41f664a,False,,0.0,261
253,1,cc94814d-3af9-420d-9ac8-7cd638431ec3,False,,0.0,312
253,2,cc94814d-3af9-420d-9ac8-7cd638431ec3,False,,0.0,283
253,3,cc94814d-3af9-420d-9ac8-7cd638431ec3,False,,0.0,259
253,4,cc94814d-3af9-420d-9ac8-7cd638431ec3,False,,0.0,203
254,1,0dd81fb9-8f71-41c8-977b-72e27e329d76,False,,0.0,264
254,2,0dd81fb9-8f71-41c8-977b-72e27e329d76,False,,0.0,264
254,3,0dd81fb9-8f71-41c8-977b-72e27e329d76,False,,0.0,244
254,4,0dd81fb9-8f71-41c8-977b-72e27e329d76,False,,0.0,238
255,1,44c93b67-1d5d-44cc-811e-294b66b39c6f,False,,0.0,275
255,2,44c93b67-1d5d-44cc-811e-294b66b39c6f,False,,0.0,271
255,3,44c93b67-1d5d-44cc-811e-294b66b39c6f,False,,0.0,251
255,4,44c93b67-1d5d-44cc-811e-294b66b39c6f,False,,0.0,237
256,1,d9e26096-9871-452c-b59c-62410e4d40d3,False,,0.0,232
256,2,d9e26096-9871-452c-b59c-62410e4d40d3,False,,0.0,194
256,3,d9e26096-9871-452c-b59c-62410e4d40d3,False,,0.0,199
256,4,d9e26096-9871-452c-b59c-62410e4d40d3,False,,0.0,237
257,1,74a2f48a-cdda-4584-8a6d-3a88fb3ba353,False,,0.0,197
257,2,74a2f48a-cdda-4584-8a6d-3a88fb3ba353,False,,0.0,245
257,3,74a2f48a-cdda-4584-8a6d-3a88fb3ba353,False,,0.0,230
257,4,74a2f48a-cdda-4584-8a6d-3a88fb3ba353,True,133.0,0.5268817204301075,279
258,1,8927fdeb-0280-4ac7-bfa3-d34f1db107a2,False,,0.0,315
258,2,8927fdeb-0280-4ac7-bfa3-d34f1db107a2,False,,0.0,266
258,3,8927fdeb-0280-4ac7-bfa3-d34f1db107a2,False,,0.0,268
258,4,8927fdeb-0280-4ac7-bfa3-d34f1db107a2,False,,0.0,224
259,1,120df2e1-4dc4-462a-9c1f-7e5abcc1bcef,False,,0.0,276
259,2,120df2e1-4dc4-462a-9c1f-7e5abcc1bcef,False,,0.0,239
259,3,120df2e1-4dc4-462a-9c1f-7e5abcc1bcef,False,,0.0,290
259,4,120df2e1-4dc4-462a-9c1f-7e5abcc1bcef,False,,0.0,293
260,1,f2d5d7c7-84f7-46d4-a54b-29f4338a0bba,False,,0.0,409
260,2,f2d5d7c7-84f7-46d4-a54b-29f4338a0bba,False,,0.0,235
260,3,f2d5d7c7-84f7-46d4-a54b-29f4338a0bba,False,,0.0,224
260,4,f2d5d7c7-84f7-46d4-a54b-29f4338a0bba,False,,0.0,224
261,1,ee98bb2c-5702-4323-96b6-baa181a8af71,False,,0.0,197
261,2,ee98bb2c-5702-4323-96b6-baa181a8af71,False,,0.0,329
261,3,ee98bb2c-5702-4323-96b6-baa181a8af71,False,,0.0,237
261,4,ee98bb2c-5702-4323-96b6-baa181a8af71,False,,0.0,237
262,1,915edfb3-5a94-4c71-80ab-0f63e4294054,False,,0.0,314
262,2,915edfb3-5a94-4c71-80ab-0f63e4294054,False,,0.0,286
262,3,915edfb3-5a94-4c71-80ab-0f63e4294054,False,,0.0,240
262,4,915edfb3-5a94-4c71-80ab-0f63e4294054,False,,0.0,203
263,1,a781fcca-c735-4336-b0a9-308514856913,False,,0.0,442
263,2,a781fcca-c735-4336-b0a9-308514856913,False,,0.0,442
263,3,a781fcca-c735-4336-b0a9-308514856913,False,,0.0,451
263,4,a781fcca-c735-4336-b0a9-308514856913,False,,0.0,451
264,1,403458c8-89e5-493d-830f-f669813d7e71,False,,0.0,280
264,2,403458c8-89e5-493d-830f-f669813d7e71,False,,0.0,264
264,3,403458c8-89e5-493d-830f-f669813d7e71,False,,0.0,273
264,4,403458c8-89e5-493d-830f-f669813d7e71,False,,0.0,259
265,1,22707124-b2a2-44f5-8adb-6a3a37657057,True,5.0,0.9873817034700316,317
265,2,22707124-b2a2-44f5-8adb-6a3a37657057,False,,0.0,320
265,3,22707124-b2a2-44f5-8adb-6a3a37657057,False,,0.0,443
265,4,22707124-b2a2-44f5-8adb-6a3a37657057,False,,0.0,481
266,1,c51fbcbd-a86d-4729-9cc7-bebd4ca5229e,True,157.0,0.2121212121212121,198
266,2,c51fbcbd-a86d-4729-9cc7-bebd4ca5229e,True,164.0,0.2590909090909091,220
266,3,c51fbcbd-a86d-4729-9cc7-bebd4ca5229e,False,,0.0,198
266,4,c51fbcbd-a86d-4729-9cc7-bebd4ca5229e,False,,0.0,198
267,1,f6c98f00-cf68-44ea-b622-3c3342ce7b94,False,,0.0,369
267,2,f6c98f00-cf68-44ea-b622-3c3342ce7b94,False,,0.0,412
267,3,f6c98f00-cf68-44ea-b622-3c3342ce7b94,False,,0.0,369
267,4,f6c98f00-cf68-44ea-b622-3c3342ce7b94,False,,0.0,370
268,1,4eedb355-9ac5-42c1-841e-177fdcac2df2,False,,0.0,291
268,2,4eedb355-9ac5-42c1-841e-177fdcac2df2,False,,0.0,291
268,3,4eedb355-9ac5-42c1-841e-177fdcac2df2,False,,0.0,384
268,4,4eedb355-9ac5-42c1-841e-177fdcac2df2,False,,0.0,291
269,1,38f7b852-d757-42d0-a1ee-0b2a1b00f014,False,,0.0,197
269,2,38f7b852-d757-42d0-a1ee-0b2a1b00f014,False,,0.0,245
269,3,38f7b852-d757-42d0-a1ee-0b2a1b00f014,False,,0.0,230
269,4,38f7b852-d757-42d0-a1ee-0b2a1b00f014,True,176.0,0.3727598566308244,279
270,1,504eea46-e8fe-4136-b46c-650a852e3ef8,False,,0.0,324
270,2,504eea46-e8fe-4136-b46c-650a852e3ef8,False,,0.0,319
270,3,504eea46-e8fe-4136-b46c-650a852e3ef8,False,,0.0,493
270,4,504eea46-e8fe-4136-b46c-650a852e3ef8,False,,0.0,369
271,1,ac8c5ac3-7ebd-4645-a5b7-4773a632b2f0,False,,0.0,291
271,2,ac8c5ac3-7ebd-4645-a5b7-4773a632b2f0,False,,0.0,303
271,3,ac8c5ac3-7ebd-4645-a5b7-4773a632b2f0,False,,0.0,314
271,4,ac8c5ac3-7ebd-4645-a5b7-4773a632b2f0,False,,0.0,306
272,1,916ad80c-aaf2-4798-a476-b1a9b6f95d5d,False,,0.0,493
272,2,916ad80c-aaf2-4798-a476-b1a9b6f95d5d,False,,0.0,327
272,3,916ad80c-aaf2-4798-a476-b1a9b6f95d5d,False,,0.0,409
272,4,916ad80c-aaf2-4798-a476-b1a9b6f95d5d,False,,0.0,221
273,1,738473cc-e85e-443b-8744-507a1a695ad0,False,,0.0,259
273,2,738473cc-e85e-443b-8744-507a1a695ad0,True,88.0,0.6847826086956522,276
273,3,738473cc-e85e-443b-8744-507a1a695ad0,False,,0.0,259
273,4,738473cc-e85e-443b-8744-507a1a695ad0,False,,0.0,203
274,1,6ec90512-7e7f-4345-97e5-261a118d3d53,False,,0.0,367
274,2,6ec90512-7e7f-4345-97e5-261a118d3d53,False,,0.0,348
274,3,6ec90512-7e7f-4345-97e5-261a118d3d53,False,,0.0,348
274,4,6ec90512-7e7f-4345-97e5-261a118d3d53,False,,0.0,348
275,1,a5513384-3b1f-4a10-8cc7-0e4956d5c19e,False,,0.0,507
275,2,a5513384-3b1f-4a10-8cc7-0e4956d5c19e,False,,0.0,427
275,3,a5513384-3b1f-4a10-8cc7-0e4956d5c19e,False,,0.0,427
275,4,a5513384-3b1f-4a10-8cc7-0e4956d5c19e,False,,0.0,384
276,1,c44623ee-b74c-4b3a-aa42-6eba0b28a9c2,False,,0.0,367
276,2,c44623ee-b74c-4b3a-aa42-6eba0b28a9c2,False,,0.0,348
276,3,c44623ee-b74c-4b3a-aa42-6eba0b28a9c2,False,,0.0,348
276,4,c44623ee-b74c-4b3a-aa42-6eba0b28a9c2,False,,0.0,348
277,1,2b3a5c09-eb29-46e9-aaeb-fe0f66818c8a,False,,0.0,301
277,2,2b3a5c09-eb29-46e9-aaeb-fe0f66818c8a,False,,0.0,261
277,3,2b3a5c09-eb29-46e9-aaeb-fe0f66818c8a,False,,0.0,257
277,4,2b3a5c09-eb29-46e9-aaeb-fe0f66818c8a,False,,0.0,195
278,1,dbfd2421-c9e9-4dfa-9ad0-a500ea6818f1,False,,0.0,360
278,2,dbfd2421-c9e9-4dfa-9ad0-a500ea6818f1,False,,0.0,294
278,3,dbfd2421-c9e9-4dfa-9ad0-a500ea6818f1,False,,0.0,298
278,4,dbfd2421-c9e9-4dfa-9ad0-a500ea6818f1,False,,0.0,283
279,1,46761eda-a16b-4418-8912-bc5db7edd90e,False,,0.0,322
279,2,46761eda-a16b-4418-8912-bc5db7edd90e,False,,0.0,201
279,3,46761eda-a16b-4418-8912-bc5db7edd90e,False,,0.0,162
279,4,46761eda-a16b-4418-8912-bc5db7edd90e,False,,0.0,205
280,1,babbc05e-1bc8-4fca-983b-de3da2cdda21,False,,0.0,297
280,2,babbc05e-1bc8-4fca-983b-de3da2cdda21,False,,0.0,250
280,3,babbc05e-1bc8-4fca-983b-de3da2cdda21,False,,0.0,265
280,4,babbc05e-1bc8-4fca-983b-de3da2cdda21,False,,0.0,265
281,1,9346389f-209d-4464-a27e-aa686704d1f4,False,,0.0,317
281,2,9346389f-209d-4464-a27e-aa686704d1f4,False,,0.0,328
281,3,9346389f-209d-4464-a27e-aa686704d1f4,False,,0.0,297
281,4,9346389f-209d-4464-a27e-aa686704d1f4,False,,0.0,290
282,1,ed5dfc7d-136c-464f-8c41-3cbbd5a58b81,False,,0.0,495
282,2,ed5dfc7d-136c-464f-8c41-3cbbd5a58b81,False,,0.0,466
282,3,ed5dfc7d-136c-464f-8c41-3cbbd5a58b81,False,,0.0,448
282,4,ed5dfc7d-136c-464f-8c41-3cbbd5a58b81,False,,0.0,451
283,1,2706676a-8d48-4fa5-be47-2ed5827f5f71,False,,0.0,314
283,2,2706676a-8d48-4fa5-be47-2ed5827f5f71,False,,0.0,272
283,3,2706676a-8d48-4fa5-be47-2ed5827f5f71,False,,0.0,256
283,4,2706676a-8d48-4fa5-be47-2ed5827f5f71,False,,0.0,172
284,1,11d99784-5249-47b9-86f1-e1fe8bb1a0f6,False,,0.0,341
284,2,11d99784-5249-47b9-86f1-e1fe8bb1a0f6,False,,0.0,341
284,3,11d99784-5249-47b9-86f1-e1fe8bb1a0f6,False,,0.0,365
284,4,11d99784-5249-47b9-86f1-e1fe8bb1a0f6,False,,0.0,306
285,1,8b93dec4-58ed-43af-88f7-3f1b062e76d6,False,,0.0,420
285,2,8b93dec4-58ed-43af-88f7-3f1b062e76d6,False,,0.0,420
285,3,8b93dec4-58ed-43af-88f7-3f1b062e76d6,False,,0.0,462
285,4,8b93dec4-58ed-43af-88f7-3f1b062e76d6,False,,0.0,400
286,1,effedf14-4bf0-47f8-92eb-6e6de0633e33,False,,0.0,228
286,2,effedf14-4bf0-47f8-92eb-6e6de0633e33,False,,0.0,218
286,3,effedf14-4bf0-47f8-92eb-6e6de0633e33,False,,0.0,198
286,4,effedf14-4bf0-47f8-92eb-6e6de0633e33,False,,0.0,327
287,1,541c8026-3e54-4d92-86b4-510368f98e8e,False,,0.0,222
287,2,541c8026-3e54-4d92-86b4-510368f98e8e,False,,0.0,240
287,3,541c8026-3e54-4d92-86b4-510368f98e8e,False,,0.0,216
287,4,541c8026-3e54-4d92-86b4-510368f98e8e,False,,0.0,235
288,1,daa40df0-575d-4b1e-b550-9082654d0e81,False,,0.0,283
288,2,daa40df0-575d-4b1e-b550-9082654d0e81,False,,0.0,259
288,3,daa40df0-575d-4b1e-b550-9082654d0e81,False,,0.0,259
288,4,daa40df0-575d-4b1e-b550-9082654d0e81,False,,0.0,203
289,1,fdbfa950-c72c-41a3-9f6c-2ed674faeb6b,False,,0.0,297
289,2,fdbfa950-c72c-41a3-9f6c-2ed674faeb6b,False,,0.0,483
289,3,fdbfa950-c72c-41a3-9f6c-2ed674faeb6b,False,,0.0,432
289,4,fdbfa950-c72c-41a3-9f6c-2ed674faeb6b,False,,0.0,483
290,1,f6a56f5a-350d-4f2e-a74d-463a8428539e,False,,0.0,289
290,2,f6a56f5a-350d-4f2e-a74d-463a8428539e,False,,0.0,319
290,3,f6a56f5a-350d-4f2e-a74d-463a8428539e,False,,0.0,319
290,4,f6a56f5a-350d-4f2e-a74d-463a8428539e,False,,0.0,237
291,1,5e913b3e-bcc5-4266-8fb6-3ae92efa7c2d,False,,0.0,367
291,2,5e913b3e-bcc5-4266-8fb6-3ae92efa7c2d,False,,0.0,449
291,3,5e913b3e-bcc5-4266-8fb6-3ae92efa7c2d,False,,0.0,413
291,4,5e913b3e-bcc5-4266-8fb6-3ae92efa7c2d,False,,0.0,172
292,1,6bb72e1a-d799-42fd-95d1-3727b9d512f9,False,,0.0,212
292,2,6bb72e1a-d799-42fd-95d1-3727b9d512f9,False,,0.0,200
292,3,6bb72e1a-d799-42fd-95d1-3727b9d512f9,False,,0.0,199
292,4,6bb72e1a-d799-42fd-95d1-3727b9d512f9,False,,0.0,272
293,1,992c156e-068d-4454-81c8-63d1c0659921,True,17.0,0.9400749063670412,267
293,2,992c156e-068d-4454-81c8-63d1c0659921,False,,0.0,247
293,3,992c156e-068d-4454-81c8-63d1c0659921,True,126.0,0.4075829383886256,211
293,4,992c156e-068d-4454-81c8-63d1c0659921,False,,0.0,224
294,1,888db07a-0774-4d5f-a99e-6b700f90e068,False,,0.0,274
294,2,888db07a-0774-4d5f-a99e-6b700f90e068,False,,0.0,274
294,3,888db07a-0774-4d5f-a99e-6b700f90e068,False,,0.0,283
294,4,888db07a-0774-4d5f-a99e-6b700f90e068,False,,0.0,199
295,1,be5a955d-d3c2-417b-b932-b71e6f20ff29,False,,0.0,305
295,2,be5a955d-d3c2-417b-b932-b71e6f20ff29,False,,0.0,233
295,3,be5a955d-d3c2-417b-b932-b71e6f20ff29,False,,0.0,240
295,4,be5a955d-d3c2-417b-b932-b71e6f20ff29,False,,0.0,203
296,1,e9357675-b437-4410-a9af-428a20b530a8,False,,0.0,283
296,2,e9357675-b437-4410-a9af-428a20b530a8,False,,0.0,325
296,3,e9357675-b437-4410-a9af-428a20b530a8,False,,0.0,293
296,4,e9357675-b437-4410-a9af-428a20b530a8,False,,0.0,261
297,1,ec97f1f4-44ff-4125-a162-3f2393582b37,False,,0.0,264
297,2,ec97f1f4-44ff-4125-a162-3f2393582b37,False,,0.0,258
297,3,ec97f1f4-44ff-4125-a162-3f2393582b37,False,,0.0,221
297,4,ec97f1f4-44ff-4125-a162-3f2393582b37,False,,0.0,224
298,1,a7a956ce-5bcb-4dc7-ac43-794644717b30,False,,0.0,328
298,2,a7a956ce-5bcb-4dc7-ac43-794644717b30,False,,0.0,319
298,3,a7a956ce-5bcb-4dc7-ac43-794644717b30,False,,0.0,293
298,4,a7a956ce-5bcb-4dc7-ac43-794644717b30,False,,0.0,306
299,1,79ff4a11-b9da-4b33-99cf-12d8170f1925,False,,0.0,446
299,2,79ff4a11-b9da-4b33-99cf-12d8170f1925,False,,0.0,446
299,3,79ff4a11-b9da-4b33-99cf-12d8170f1925,False,,0.0,172
299,4,79ff4a11-b9da-4b33-99cf-12d8170f1925,False,,0.0,224
300,1,9bad0009-300b-4a79-a89b-9c6f33fa693d,False,,0.0,318
300,2,9bad0009-300b-4a79-a89b-9c6f33fa693d,False,,0.0,339
300,3,9bad0009-300b-4a79-a89b-9c6f33fa693d,False,,0.0,339
300,4,9bad0009-300b-4a79-a89b-9c6f33fa693d,False,,0.0,339
301,1,611a7420-18eb-4162-82e2-67879faef018,True,17.0,0.9053254437869822,169
301,2,611a7420-18eb-4162-82e2-67879faef018,False,,0.0,264
301,3,611a7420-18eb-4162-82e2-67879faef018,False,,0.0,221
301,4,611a7420-18eb-4162-82e2-67879faef018,False,,0.0,224
302,1,861519f6-e6a3-49f4-bf32-58361a63a20c,False,,0.0,326
302,2,861519f6-e6a3-49f4-bf32-58361a63a20c,False,,0.0,304
302,3,861519f6-e6a3-49f4-bf32-58361a63a20c,False,,0.0,335
302,4,861519f6-e6a3-49f4-bf32-58361a63a20c,False,,0.0,315
303,1,ffbb7d7c-db58-4b5e-a8b0-efec7fe7f914,False,,0.0,402
303,2,ffbb7d7c-db58-4b5e-a8b0-efec7fe7f914,False,,0.0,384
303,3,ffbb7d7c-db58-4b5e-a8b0-efec7fe7f914,False,,0.0,307
303,4,ffbb7d7c-db58-4b5e-a8b0-efec7fe7f914,False,,0.0,307
304,1,9c3e9f6b-2131-4164-9aee-85d71790a4ce,False,,0.0,352
304,2,9c3e9f6b-2131-4164-9aee-85d71790a4ce,False,,0.0,344
304,3,9c3e9f6b-2131-4164-9aee-85d71790a4ce,False,,0.0,151
304,4,9c3e9f6b-2131-4164-9aee-85d71790a4ce,False,,0.0,224
305,1,a7411434-fbf4-457a-a283-2b67ee4f044a,False,,0.0,217
305,2,a7411434-fbf4-457a-a283-2b67ee4f044a,False,,0.0,277
305,3,a7411434-fbf4-457a-a283-2b67ee4f044a,False,,0.0,235
305,4,a7411434-fbf4-457a-a283-2b67ee4f044a,False,,0.0,224
306,1,097fdbcf-b5d2-4ebe-9f5a-01ce76967af7,False,,0.0,404
306,2,097fdbcf-b5d2-4ebe-9f5a-01ce76967af7,False,,0.0,390
306,3,097fdbcf-b5d2-4ebe-9f5a-01ce76967af7,False,,0.0,390
306,4,097fdbcf-b5d2-4ebe-9f5a-01ce76967af7,False,,0.0,390
307,1,9a442b50-c611-48f2-b4e2-5d5527750392,False,,0.0,385
307,2,9a442b50-c611-48f2-b4e2-5d5527750392,False,,0.0,372
307,3,9a442b50-c611-48f2-b4e2-5d5527750392,False,,0.0,354
307,4,9a442b50-c611-48f2-b4e2-5d5527750392,False,,0.0,352
308,1,cef77f9e-4bf4-45ce-af96-2cfeb0229598,False,,0.0,317
308,2,cef77f9e-4bf4-45ce-af96-2cfeb0229598,False,,0.0,290
308,3,cef77f9e-4bf4-45ce-af96-2cfeb0229598,False,,0.0,236
308,4,cef77f9e-4bf4-45ce-af96-2cfeb0229598,False,,0.0,221
309,1,5f1a3e47-0bf5-4b8d-8c2f-f076e500ddca,False,,0.0,236
309,2,5f1a3e47-0bf5-4b8d-8c2f-f076e500ddca,False,,0.0,303
309,3,5f1a3e47-0bf5-4b8d-8c2f-f076e500ddca,False,,0.0,255
309,4,5f1a3e47-0bf5-4b8d-8c2f-f076e500ddca,False,,0.0,174
310,1,0654851f-06a5-4d9c-bb69-6ea18a5f6750,False,,0.0,321
310,2,0654851f-06a5-4d9c-bb69-6ea18a5f6750,False,,0.0,250
310,3,0654851f-06a5-4d9c-bb69-6ea18a5f6750,False,,0.0,250
310,4,0654851f-06a5-4d9c-bb69-6ea18a5f6750,False,,0.0,274
311,1,5d3a7ac1-14eb-4122-b55a-751d3e5d6368,False,,0.0,290
311,2,5d3a7ac1-14eb-4122-b55a-751d3e5d6368,False,,0.0,295
311,3,5d3a7ac1-14eb-4122-b55a-751d3e5d6368,False,,0.0,217
311,4,5d3a7ac1-14eb-4122-b55a-751d3e5d6368,False,,0.0,235
312,1,539bf8df-6d05-49f6-8686-c13fb7ad544f,False,,0.0,368
312,2,539bf8df-6d05-49f6-8686-c13fb7ad544f,False,,0.0,364
312,3,539bf8df-6d05-49f6-8686-c13fb7ad544f,False,,0.0,427
312,4,539bf8df-6d05-49f6-8686-c13fb7ad544f,False,,0.0,412
313,1,132f908b-f714-4adb-9c92-b83bdcd09672,False,,0.0,261
313,2,132f908b-f714-4adb-9c92-b83bdcd09672,False,,0.0,261
313,3,132f908b-f714-4adb-9c92-b83bdcd09672,False,,0.0,301
313,4,132f908b-f714-4adb-9c92-b83bdcd09672,False,,0.0,334
314,1,63c88dd4-130a-45d9-9ecb-d91d0a5e13cc,False,,0.0,326
314,2,63c88dd4-130a-45d9-9ecb-d91d0a5e13cc,False,,0.0,320
314,3,63c88dd4-130a-45d9-9ecb-d91d0a5e13cc,False,,0.0,172
314,4,63c88dd4-130a-45d9-9ecb-d91d0a5e13cc,False,,0.0,224
