experiment,exploration_steps,type_of_similarity,partial_pipeline_id,min_to_terminal_similarity,max_to_terminal_similarity,explanation_satisfied
5,5,manhattan,19c8ced2-94d3-46d8-a325-bca50f903847,0.21078312259150628,7.819001000441266,False
5,5,cosine,19c8ced2-94d3-46d8-a325-bca50f903847,0.9999763731558817,0.9598057628652766,True
5,5,euclidian,19c8ced2-94d3-46d8-a325-bca50f903847,0.0072885470011045395,0.2483924007188761,False
5,6,manhattan,19c8ced2-94d3-46d8-a325-bca50f903847,0.21278591604445934,8.815024130432047,False
5,6,cosine,19c8ced2-94d3-46d8-a325-bca50f903847,0.9999774310486392,0.9685380679472002,True
5,6,euclidian,19c8ced2-94d3-46d8-a325-bca50f903847,0.009212091677159669,0.2750233040291452,False
5,7,manhattan,19c8ced2-94d3-46d8-a325-bca50f903847,0.2582891994687108,7.64005646195364,False
5,7,cosine,19c8ced2-94d3-46d8-a325-bca50f903847,0.9999770334750876,0.9696124279727891,True
5,7,euclidian,19c8ced2-94d3-46d8-a325-bca50f903847,0.007096576014889252,0.24559588380809996,False
6,1,manhattan,08e7c78c-1d09-4827-a097-0935dec0de1d,5.529130046246841,5.96933068342109,False
6,1,cosine,08e7c78c-1d09-4827-a097-0935dec0de1d,0.9974934819547675,0.9781926273764332,True
6,1,euclidian,08e7c78c-1d09-4827-a097-0935dec0de1d,0.17580470689883276,0.25415938498364055,False
6,2,manhattan,08e7c78c-1d09-4827-a097-0935dec0de1d,5.617860944698415,5.164009974962616,True
6,2,cosine,08e7c78c-1d09-4827-a097-0935dec0de1d,0.9773809649189821,0.9815635645681151,False
6,2,euclidian,08e7c78c-1d09-4827-a097-0935dec0de1d,0.19741196944958916,0.17200548668054572,True
6,3,manhattan,08e7c78c-1d09-4827-a097-0935dec0de1d,8.567091214047213,7.846361284415789,True
6,3,cosine,08e7c78c-1d09-4827-a097-0935dec0de1d,0.9786722615277884,0.984395326760188,False
6,3,euclidian,08e7c78c-1d09-4827-a097-0935dec0de1d,0.15798208954652768,0.12359844543860266,True
6,4,manhattan,08e7c78c-1d09-4827-a097-0935dec0de1d,6.982989328903546,6.161952053014799,True
6,4,cosine,08e7c78c-1d09-4827-a097-0935dec0de1d,0.9723028716554721,0.9802880453021052,False
6,4,euclidian,08e7c78c-1d09-4827-a097-0935dec0de1d,0.24048804188997705,0.21254144795257376,True
6,5,manhattan,08e7c78c-1d09-4827-a097-0935dec0de1d,6.103015307414377,3.5227843191157646,True
6,5,cosine,08e7c78c-1d09-4827-a097-0935dec0de1d,0.9843591926184962,0.9686329419689605,True
6,5,euclidian,08e7c78c-1d09-4827-a097-0935dec0de1d,0.2515066959456538,0.21341488295457298,True
6,6,manhattan,08e7c78c-1d09-4827-a097-0935dec0de1d,7.2437920488980705,6.290693323033667,True
6,6,cosine,08e7c78c-1d09-4827-a097-0935dec0de1d,0.9873860239777654,0.9722501234815738,True
6,6,euclidian,08e7c78c-1d09-4827-a097-0935dec0de1d,0.23527601955961766,0.19635728674480205,True
6,7,manhattan,08e7c78c-1d09-4827-a097-0935dec0de1d,5.9696494125172,5.456151902419792,True
6,7,cosine,08e7c78c-1d09-4827-a097-0935dec0de1d,0.9735775472117548,0.9790102992439352,False
6,7,euclidian,08e7c78c-1d09-4827-a097-0935dec0de1d,0.23312846104290708,0.2156180392146505,True
